id,user_uuid,user_id,post_id,content,created_at,updated_at
51,123e4567-e89b-12d3-a456-426614170029,30,5,"매일 꾸준히 하는게 정말 어려워요",2025-06-04T14:45:00.000Z,2025-06-04T14:45:00.000Z
52,123e4567-e89b-12d3-a456-426614170043,44,5,"집에서 하니까 시간도 절약되고 좋죠",2025-06-04T15:00:00.000Z,2025-06-04T15:00:00.000Z
53,123e4567-e89b-12d3-a456-426614170057,58,5,"유튜브 보면서 따라하는데 정말 힘들어요",2025-06-04T15:15:00.000Z,2025-06-04T15:15:00.000Z
54,123e4567-e89b-12d3-a456-426614170071,72,5,"저도 매일 하고 있는데 벌써 몸에 변화가 느껴져요",2025-06-04T15:30:00.000Z,2025-06-04T15:30:00.000Z
55,123e4567-e89b-12d3-a456-426614170085,86,5,"홈트 루틴 공유해주시면 감사하겠어요!",2025-06-04T15:45:00.000Z,2025-06-04T15:45:00.000Z
56,123e4567-e89b-12d3-a456-426614170099,99,5,"코로나 때문에 집에서만 운동하는데 좋네요",2025-06-04T16:00:00.000Z,2025-06-04T16:00:00.000Z
57,123e4567-e89b-12d3-a456-426614170007,8,5,"헬스장 가기 귀찮을 때 홈트가 최고죠",2025-06-04T16:15:00.000Z,2025-06-04T16:15:00.000Z
58,123e4567-e89b-12d3-a456-426614170021,22,5,"30일 완주하시면 후기 꼭 올려주세요!",2025-06-04T16:30:00.000Z,2025-06-04T16:30:00.000Z
59,123e4567-e89b-12d3-a456-426614170035,36,5,"저는 3일만에 포기했는데... 대단하세요",2025-06-04T16:45:00.000Z,2025-06-04T16:45:00.000Z
60,123e4567-e89b-12d3-a456-426614170049,50,5,"홈트도 꾸준히 하면 효과 있나요?",2025-06-04T17:00:00.000Z,2025-06-04T17:00:00.000Z
61,123e4567-e89b-12d3-a456-426614170004,5,6,"헬스장 분위기 좋아보이네요! 어디 헬스장인가요?",2025-06-04T15:15:00.000Z,2025-06-04T15:15:00.000Z
62,123e4567-e89b-12d3-a456-426614170018,19,6,"저도 이제 막 시작했는데 조언 부탁드려요",2025-06-04T15:30:00.000Z,2025-06-04T15:30:00.000Z
63,123e4567-e89b-12d3-a456-426614170032,33,6,"웨이트 할 때 자세가 제일 중요하죠",2025-06-04T15:45:00.000Z,2025-06-04T15:45:00.000Z
64,123e4567-e89b-12d3-a456-426614170046,47,6,"초보자는 무게보다 자세가 우선이에요",2025-06-04T16:00:00.000Z,2025-06-04T16:00:00.000Z
65,123e4567-e89b-12d3-a456-426614170060,61,6,"PT 받으시는게 좋을 것 같아요",2025-06-04T16:15:00.000Z,2025-06-04T16:15:00.000Z
66,123e4567-e89b-12d3-a456-426614170074,75,6,"헬스장 등록 축하드려요! 화이팅!",2025-06-04T16:30:00.000Z,2025-06-04T16:30:00.000Z
67,123e4567-e89b-12d3-a456-426614170088,89,6,"새로 생긴 헬스장이라니 부럽네요",2025-06-04T16:45:00.000Z,2025-06-04T16:45:00.000Z
68,123e4567-e89b-12d3-a456-426614170002,3,6,"운동 계획은 어떻게 세우셨나요?",2025-06-04T17:00:00.000Z,2025-06-04T17:00:00.000Z
69,123e4567-e89b-12d3-a456-426614170016,17,6,"헬스장 시설 어떤가요?",2025-06-04T17:15:00.000Z,2025-06-04T17:15:00.000Z
70,123e4567-e89b-12d3-a456-426614170030,31,6,"등록비 얼마 정도 하나요?",2025-06-04T17:30:00.000Z,2025-06-04T17:30:00.000Z
71,123e4567-e89b-12d3-a456-426614170044,45,6,"운동복도 새로 사셨나요?",2025-06-04T17:45:00.000Z,2025-06-04T17:45:00.000Z
72,123e4567-e89b-12d3-a456-426614170058,59,6,"첫날부터 열심히 하시네요!",2025-06-04T18:00:00.000Z,2025-06-04T18:00:00.000Z
73,123e4567-e89b-12d3-a456-426614170001,2,7,"하체 운동 루틴 공유해주실 수 있나요?",2025-06-04T16:15:00.000Z,2025-06-04T16:15:00.000Z
74,123e4567-e89b-12d3-a456-426614170015,16,7,"웨이트 트레이닝 어려워요 ㅠㅠ",2025-06-04T16:30:00.000Z,2025-06-04T16:30:00.000Z
75,123e4567-e89b-12d3-a456-426614170029,30,7,"저도 하체 운동 추천받고 싶어요",2025-06-04T16:45:00.000Z,2025-06-04T16:45:00.000Z
76,123e4567-e89b-12d3-a456-426614170043,44,7,"웨이트 할 때 자세가 제일 중요하죠",2025-06-04T17:00:00.000Z,2025-06-04T17:00:00.000Z
77,123e4567-e89b-12d3-a456-426614170057,58,7,"초보자는 무게보다 자세가 우선이에요",2025-06-04T17:15:00.000Z,2025-06-04T17:15:00.000Z
78,123e4567-e89b-12d3-a456-426614170071,72,7,"PT 받으시는게 좋을 것 같아요",2025-06-04T17:30:00.000Z,2025-06-04T17:30:00.000Z
79,123e4567-e89b-12d3-a456-426614170085,86,7,"스쿼트 몇 개까지 할 수 있으세요?",2025-06-04T17:45:00.000Z,2025-06-04T17:45:00.000Z
80,123e4567-e89b-12d3-a456-426614170099,99,7,"하체 운동 후 근육통이 심해요",2025-06-04T18:00:00.000Z,2025-06-04T18:00:00.000Z
81,123e4567-e89b-12d3-a456-426614170007,8,7,"웨이트 시작한지 얼마나 되셨어요?",2025-06-04T18:15:00.000Z,2025-06-04T18:15:00.000Z
82,123e4567-e89b-12d3-a456-426614170021,22,7,"근육통 완화하는 방법 있을까요?",2025-06-04T18:30:00.000Z,2025-06-04T18:30:00.000Z
83,123e4567-e89b-12d3-a456-426614170035,36,7,"프로틴 드시나요? 효과 있나요?",2025-06-04T18:45:00.000Z,2025-06-04T18:45:00.000Z
84,123e4567-e89b-12d3-a456-426614170049,50,7,"하체 운동 루틴 꼭 알려주세요!",2025-06-04T19:00:00.000Z,2025-06-04T19:00:00.000Z
85,123e4567-e89b-12d3-a456-426614170001,2,8,"랫풀다운 자세 정말 어려워요 ㅠㅠ",2025-06-04T17:15:00.000Z,2025-06-04T17:15:00.000Z
86,123e4567-e89b-12d3-a456-426614170015,16,8,"저도 랫풀다운 배우고 싶어요",2025-06-04T17:30:00.000Z,2025-06-04T17:30:00.000Z
87,123e4567-e89b-12d3-a456-426614170029,30,8,"헬스 고수분들 조언 부탁드려요",2025-06-04T17:45:00.000Z,2025-06-04T17:45:00.000Z
88,123e4567-e89b-12d3-a456-426614170043,44,8,"등 운동이 제일 어려운 것 같아요",2025-06-04T18:00:00.000Z,2025-06-04T18:00:00.000Z
89,123e4567-e89b-12d3-a456-426614170057,58,8,"PT 받으시는게 좋을 것 같아요",2025-06-04T18:15:00.000Z,2025-06-04T18:15:00.000Z
90,123e4567-e89b-12d3-a456-426614170071,72,8,"랫풀다운 영상 찾아보세요",2025-06-04T18:30:00.000Z,2025-06-04T18:30:00.000Z
91,123e4567-e89b-12d3-a456-426614170085,86,8,"자세가 정말 중요하죠",2025-06-04T18:45:00.000Z,2025-06-04T18:45:00.000Z
92,123e4567-e89b-12d3-a456-426614170099,99,8,"어깨 내려주는게 포인트에요",2025-06-04T19:00:00.000Z,2025-06-04T19:00:00.000Z
93,123e4567-e89b-12d3-a456-426614170007,8,8,"처음엔 가벼운 무게로 시작하세요",2025-06-04T19:15:00.000Z,2025-06-04T19:15:00.000Z
94,123e4567-e89b-12d3-a456-426614170021,22,8,"등 근육 발달에 좋은 운동이에요",2025-06-04T19:30:00.000Z,2025-06-04T19:30:00.000Z
95,123e4567-e89b-12d3-a456-426614170035,36,8,"천천히 하는게 중요해요",2025-06-04T19:45:00.000Z,2025-06-04T19:45:00.000Z
96,123e4567-e89b-12d3-a456-426614170049,50,8,"근력이 늘면 자세도 좋아져요",2025-06-04T20:00:00.000Z,2025-06-04T20:00:00.000Z
97,123e4567-e89b-12d3-a456-426614170001,2,9,"그립 어떤 브랜드 쓰시나요?",2025-06-04T18:15:00.000Z,2025-06-04T18:15:00.000Z
98,123e4567-e89b-12d3-a456-426614170015,16,9,"운동 장비 중요하죠!",2025-06-04T18:30:00.000Z,2025-06-04T18:30:00.000Z
99,123e4567-e89b-12d3-a456-426614170029,30,9,"그립 추천해주세요!",2025-06-04T18:45:00.000Z,2025-06-04T18:45:00.000Z
100,123e4567-e89b-12d3-a456-426614170043,44,9,"역시 운동은 장비빨이죠!",2025-06-04T19:00:00.000Z,2025-06-04T19:00:00.000Z
101,123e4567-e89b-12d3-a456-426614170057,58,9,"어떤 운동할 때 쓰시나요?",2025-06-04T19:15:00.000Z,2025-06-04T19:15:00.000Z
102,123e4567-e89b-12d3-a456-426614170071,72,9,"그립 사용법 알려주세요",2025-06-04T19:30:00.000Z,2025-06-04T19:30:00.000Z
103,123e4567-e89b-12d3-a456-426614170085,86,9,"가격대가 어떻게 되나요?",2025-06-04T19:45:00.000Z,2025-06-04T19:45:00.000Z
104,123e4567-e89b-12d3-a456-426614170099,99,9,"손목 보호에 도움되나요?",2025-06-04T20:00:00.000Z,2025-06-04T20:00:00.000Z
105,123e4567-e89b-12d3-a456-426614170007,8,9,"데드리프트할 때 좋을 것 같아요",2025-06-04T20:15:00.000Z,2025-06-04T20:15:00.000Z
106,123e4567-e89b-12d3-a456-426614170021,22,9,"오래 사용할 수 있나요?",2025-06-04T20:30:00.000Z,2025-06-04T20:30:00.000Z
107,123e4567-e89b-12d3-a456-426614170035,36,9,"온라인으로 사셨나요?",2025-06-04T20:45:00.000Z,2025-06-04T20:45:00.000Z
108,123e4567-e89b-12d3-a456-426614170049,50,9,"턱걸이할 때도 쓸 수 있나요?",2025-06-04T21:00:00.000Z,2025-06-04T21:00:00.000Z
109,123e4567-e89b-12d3-a456-426614170001,2,10,"턱걸이 몇 개까지 할 수 있으세요?",2025-06-04T19:15:00.000Z,2025-06-04T19:15:00.000Z
110,123e4567-e89b-12d3-a456-426614170015,16,10,"오운완 인증 멋져요!",2025-06-04T19:30:00.000Z,2025-06-04T19:30:00.000Z
111,123e4567-e89b-12d3-a456-426614170029,30,10,"저도 턱걸이 연습 중이에요",2025-06-04T19:45:00.000Z,2025-06-04T19:45:00.000Z
112,123e4567-e89b-12d3-a456-426614170043,44,10,"매일 하시는거 대단해요!",2025-06-04T20:00:00.000Z,2025-06-04T20:00:00.000Z
113,123e4567-e89b-12d3-a456-426614170057,58,10,"턱걸이 자세 알려주세요",2025-06-04T20:15:00.000Z,2025-06-04T20:15:00.000Z
114,123e4567-e89b-12d3-a456-426614170071,72,10,"컨디션에 따라 다르죠",2025-06-04T20:30:00.000Z,2025-06-04T20:30:00.000Z
115,123e4567-e89b-12d3-a456-426614170085,86,10,"꾸준히 하는게 중요해요",2025-06-04T20:45:00.000Z,2025-06-04T20:45:00.000Z
116,123e4567-e89b-12d3-a456-426614170099,99,10,"상체 근력 늘려야겠어요",2025-06-04T21:00:00.000Z,2025-06-04T21:00:00.000Z
117,123e4567-e89b-12d3-a456-426614170007,8,10,"어떤 그립으로 하세요?",2025-06-04T21:15:00.000Z,2025-06-04T21:15:00.000Z
118,123e4567-e89b-12d3-a456-426614170021,22,10,"보조 밴드 쓰는 것도 좋아요",2025-06-04T21:30:00.000Z,2025-06-04T21:30:00.000Z
119,123e4567-e89b-12d3-a456-426614170035,36,10,"점진적으로 늘려가세요",2025-06-04T21:45:00.000Z,2025-06-04T21:45:00.000Z
120,123e4567-e89b-12d3-a456-426614170049,50,10,"내일은 더 잘될 거예요!",2025-06-04T22:00:00.000Z,2025-06-04T22:00:00.000Z
121,123e4567-e89b-12d3-a456-426614170016,17,11,"드디어 성공하셨네요! 축하드려요",2025-06-04T20:15:00.000Z,2025-06-04T20:15:00.000Z
122,123e4567-e89b-12d3-a456-426614170030,31,11,"요가 자세 정말 어려워 보이네요!",2025-06-04T20:30:00.000Z,2025-06-04T20:30:00.000Z
123,123e4567-e89b-12d3-a456-426614170044,45,11,"저는 아직 손끝도 안 닿아요 ㅠㅠ",2025-06-04T20:45:00.000Z,2025-06-04T20:45:00.000Z
124,123e4567-e89b-12d3-a456-426614170058,59,11,"얼마나 연습하셨길래 저렇게 되나요?",2025-06-04T21:00:00.000Z,2025-06-04T21:00:00.000Z
125,123e4567-e89b-12d3-a456-426614170072,73,11,"유연성이 정말 중요한 것 같아요",2025-06-04T21:15:00.000Z,2025-06-04T21:15:00.000Z
126,123e4567-e89b-12d3-a456-426614170086,87,11,"요가매트 추천해주실 수 있나요?",2025-06-04T21:30:00.000Z,2025-06-04T21:30:00.000Z
127,123e4567-e89b-12d3-a456-426614170000,1,11,"저도 요가 배우고 싶은데 어디서 시작해야 할까요?",2025-06-04T21:45:00.000Z,2025-06-04T21:45:00.000Z
128,123e4567-e89b-12d3-a456-426614170014,15,11,"레전드 기록 달성 정말 축하해요!",2025-06-04T22:00:00.000Z,2025-06-04T22:00:00.000Z
129,123e4567-e89b-12d3-a456-426614170028,29,11,"요가 할 때 호흡법이 중요하다던데",2025-06-04T22:15:00.000Z,2025-06-04T22:15:00.000Z
130,123e4567-e89b-12d3-a456-426614170042,43,11,"몸이 굳어서 요가 할 수 있을까요?",2025-06-04T22:30:00.000Z,2025-06-04T22:30:00.000Z
131,123e4567-e89b-12d3-a456-426614170056,57,11,"온라인 클래스 추천해주세요",2025-06-04T22:45:00.000Z,2025-06-04T22:45:00.000Z
132,123e4567-e89b-12d3-a456-426614170070,71,11,"요가 다이어트 효과도 있나요?",2025-06-04T23:00:00.000Z,2025-06-04T23:00:00.000Z
133,123e4567-e89b-12d3-a456-426614170001,2,12,"야외에서 하니까 더 기분 좋을 것 같아요",2025-06-04T21:15:00.000Z,2025-06-04T21:15:00.000Z
134,123e4567-e89b-12d3-a456-426614170015,16,12,"하늘을 보며 요가하니 힐링되겠어요",2025-06-04T21:30:00.000Z,2025-06-04T21:30:00.000Z
135,123e4567-e89b-12d3-a456-426614170029,30,12,"야외 요가 어떤 매트 사용하세요?",2025-06-04T21:45:00.000Z,2025-06-04T21:45:00.000Z
136,123e4567-e89b-12d3-a456-426614170043,44,12,"날씨 좋을 때 하면 정말 좋겠어요",2025-06-04T22:00:00.000Z,2025-06-04T22:00:00.000Z
137,123e4567-e89b-12d3-a456-426614170057,58,12,"어디서 하신거에요? 경치 좋네요",2025-06-04T22:15:00.000Z,2025-06-04T22:15:00.000Z
138,123e4567-e89b-12d3-a456-426614170071,72,12,"요가 자세 정말 예뻐요",2025-06-04T22:30:00.000Z,2025-06-04T22:30:00.000Z
139,123e4567-e89b-12d3-a456-426614170085,86,12,"저도 야외에서 해보고 싶어요",2025-06-04T22:45:00.000Z,2025-06-04T22:45:00.000Z
140,123e4567-e89b-12d3-a456-426614170099,99,12,"유연성이 정말 좋으시네요",2025-06-04T23:00:00.000Z,2025-06-04T23:00:00.000Z
141,123e4567-e89b-12d3-a456-426614170007,8,12,"요가 할 때 호흡법이 중요하다던데",2025-06-04T23:15:00.000Z,2025-06-04T23:15:00.000Z
142,123e4567-e89b-12d3-a456-426614170021,22,12,"몸이 굳어서 요가 할 수 있을까요?",2025-06-04T23:30:00.000Z,2025-06-04T23:30:00.000Z
143,123e4567-e89b-12d3-a456-426614170035,36,12,"온라인 클래스 추천해주세요",2025-06-04T23:45:00.000Z,2025-06-04T23:45:00.000Z
144,123e4567-e89b-12d3-a456-426614170049,50,12,"요가 다이어트 효과도 있나요?",2025-06-05T00:00:00.000Z,2025-06-05T00:00:00.000Z
145,123e4567-e89b-12d3-a456-426614170001,2,13,"등산하면서 요가라니 위험하지 않나요?",2025-06-04T22:15:00.000Z,2025-06-04T22:15:00.000Z
146,123e4567-e89b-12d3-a456-426614170015,16,13,"스릴을 즐기시는군요! 멋져요",2025-06-04T22:30:00.000Z,2025-06-04T22:30:00.000Z
147,123e4567-e89b-12d3-a456-426614170029,30,13,"정상에서 하는 요가 특별할 것 같아요",2025-06-04T22:45:00.000Z,2025-06-04T22:45:00.000Z
148,123e4567-e89b-12d3-a456-426614170043,44,13,"경치가 정말 좋네요!",2025-06-04T23:00:00.000Z,2025-06-04T23:00:00.000Z
149,123e4567-e89b-12d3-a456-426614170057,58,13,"안전에 주의하세요!",2025-06-04T23:15:00.000Z,2025-06-04T23:15:00.000Z
150,123e4567-e89b-12d3-a456-426614170071,72,13,"산에서 하는 요가 어떤 기분인가요?",2025-06-04T23:30:00.000Z,2025-06-04T23:30:00.000Z
151,123e4567-e89b-12d3-a456-426614170085,86,13,"요가 자세 정말 어려워 보이네요!",2025-06-04T23:45:00.000Z,2025-06-04T23:45:00.000Z
152,123e4567-e89b-12d3-a456-426614170099,99,13,"저도 도전해보고 싶어요",2025-06-05T00:00:00.000Z,2025-06-05T00:00:00.000Z
153,123e4567-e89b-12d3-a456-426614170007,8,13,"등산과 요가 조합 좋네요",2025-06-05T00:15:00.000Z,2025-06-05T00:15:00.000Z
154,123e4567-e89b-12d3-a456-426614170021,22,13,"유연성이 정말 좋으시네요",2025-06-05T00:30:00.000Z,2025-06-05T00:30:00.000Z
155,123e4567-e89b-12d3-a456-426614170035,36,13,"균형감각도 좋으시는 것 같아요",2025-06-05T00:45:00.000Z,2025-06-05T00:45:00.000Z
156,123e4567-e89b-12d3-a456-426614170049,50,13,"멋진 사진이네요!",2025-06-05T01:00:00.000Z,2025-06-05T01:00:00.000Z
157,123e4567-e89b-12d3-a456-426614170001,2,14,"뼈소리 나는건 괜찮은건가요?",2025-06-04T23:15:00.000Z,2025-06-04T23:15:00.000Z
158,123e4567-e89b-12d3-a456-426614170015,16,14,"자세 정말 완벽해 보이네요!",2025-06-04T23:30:00.000Z,2025-06-04T23:30:00.000Z
159,123e4567-e89b-12d3-a456-426614170029,30,14,"요가 자세 어떻게 배우셨어요?",2025-06-04T23:45:00.000Z,2025-06-04T23:45:00.000Z
160,123e4567-e89b-12d3-a456-426614170043,44,14,"기분 좋다니 부럽네요!",2025-06-05T00:00:00.000Z,2025-06-05T00:00:00.000Z
161,123e4567-e89b-12d3-a456-426614170057,58,14,"몸이 유연하시네요",2025-06-05T00:15:00.000Z,2025-06-05T00:15:00.000Z
162,123e4567-e89b-12d3-a456-426614170071,72,14,"뼈소리 날 때까지 하는게 맞나요?",2025-06-05T00:30:00.000Z,2025-06-05T00:30:00.000Z
163,123e4567-e89b-12d3-a456-426614170085,86,14,"요가 레슨 받으시나요?",2025-06-05T00:45:00.000Z,2025-06-05T00:45:00.000Z
164,123e4567-e89b-12d3-a456-426614170099,99,14,"저도 이 자세 배우고 싶어요",2025-06-05T01:00:00.000Z,2025-06-05T01:00:00.000Z
165,123e4567-e89b-12d3-a456-426614170007,8,14,"요가 매트 추천해주세요",2025-06-05T01:15:00.000Z,2025-06-05T01:15:00.000Z
166,123e4567-e89b-12d3-a456-426614170021,22,14,"얼마나 연습하셨어요?",2025-06-05T01:30:00.000Z,2025-06-05T01:30:00.000Z
167,123e4567-e89b-12d3-a456-426614170035,36,14,"유연성 기르는 방법 알려주세요",2025-06-05T01:45:00.000Z,2025-06-05T01:45:00.000Z
168,123e4567-e89b-12d3-a456-426614170049,50,14,"요가 할 때 호흡법이 중요하죠",2025-06-05T02:00:00.000Z,2025-06-05T02:00:00.000Z
169,123e4567-e89b-12d3-a456-426614170001,2,15,"파도소리 들으면서 하니까 힐링되겠어요",2025-06-05T00:15:00.000Z,2025-06-05T00:15:00.000Z
170,123e4567-e89b-12d3-a456-426614170015,16,15,"해수욕장에서 요가라니 멋져요!",2025-06-05T00:30:00.000Z,2025-06-05T00:30:00.000Z
171,123e4567-e89b-12d3-a456-426614170029,30,15,"바다 보면서 하는 요가 어떤 기분인가요?",2025-06-05T00:45:00.000Z,2025-06-05T00:45:00.000Z
172,123e4567-e89b-12d3-a456-426614170043,44,15,"모래 위에서 해도 괜찮나요?",2025-06-05T01:00:00.000Z,2025-06-05T01:00:00.000Z
173,123e4567-e89b-12d3-a456-426614170057,58,15,"저도 바다에서 요가 해보고 싶어요",2025-06-05T01:15:00.000Z,2025-06-05T01:15:00.000Z
174,123e4567-e89b-12d3-a456-426614170071,72,15,"힐링이 저절로 될 것 같아요",2025-06-05T01:30:00.000Z,2025-06-05T01:30:00.000Z
175,123e4567-e89b-12d3-a456-426614170085,86,15,"파도소리가 최고의 BGM이겠네요",2025-06-05T01:45:00.000Z,2025-06-05T01:45:00.000Z
176,123e4567-e89b-12d3-a456-426614170099,99,15,"해변 요가 정말 로맨틱해요",2025-06-05T02:00:00.000Z,2025-06-05T02:00:00.000Z
177,123e4567-e89b-12d3-a456-426614170007,8,15,"어느 해수욕장인가요?",2025-06-05T02:15:00.000Z,2025-06-05T02:15:00.000Z
178,123e4567-e89b-12d3-a456-426614170021,22,15,"일출 시간에 하면 더 좋을 것 같아요",2025-06-05T02:30:00.000Z,2025-06-05T02:30:00.000Z
179,123e4567-e89b-12d3-a456-426614170035,36,15,"요가 매트 모래에 깔고 하셨나요?",2025-06-05T02:45:00.000Z,2025-06-05T02:45:00.000Z
180,123e4567-e89b-12d3-a456-426614170049,50,15,"자연과 함께하는 요가 최고네요",2025-06-05T03:00:00.000Z,2025-06-05T03:00:00.000Z
181,123e4567-e89b-12d3-a456-426614170019,20,16,"새벽 러닝 정말 대단하세요!",2025-06-05T01:15:00.000Z,2025-06-05T01:15:00.000Z
182,123e4567-e89b-12d3-a456-426614170033,34,16,"한강 어느 구간에서 뛰시나요?",2025-06-05T01:30:00.000Z,2025-06-05T01:30:00.000Z
183,123e4567-e89b-12d3-a456-426614170047,48,16,"러닝화 추천해주실 수 있나요?",2025-06-05T01:45:00.000Z,2025-06-05T01:45:00.000Z
184,123e4567-e89b-12d3-a456-426614170061,62,16,"몇 km 정도 뛰세요?",2025-06-05T02:00:00.000Z,2025-06-05T02:00:00.000Z
185,123e4567-e89b-12d3-a456-426614170075,76,16,"새벽에 일어나는게 제일 힘들어요",2025-06-05T02:15:00.000Z,2025-06-05T02:15:00.000Z
186,123e4567-e89b-12d3-a456-426614170089,90,16,"러닝 앱 뭐 쓰시나요?",2025-06-05T02:30:00.000Z,2025-06-05T02:30:00.000Z
187,123e4567-e89b-12d3-a456-426614170003,4,16,"무릎이 아픈데 러닝해도 괜찮을까요?",2025-06-05T02:45:00.000Z,2025-06-05T02:45:00.000Z
188,123e4567-e89b-12d3-a456-426614170017,18,16,"스트레스 해소에 정말 좋죠",2025-06-05T03:00:00.000Z,2025-06-05T03:00:00.000Z
189,123e4567-e89b-12d3-a456-426614170031,32,16,"날씨 추울 때는 어떻게 하세요?",2025-06-05T03:15:00.000Z,2025-06-05T03:15:00.000Z
190,123e4567-e89b-12d3-a456-426614170045,46,16,"러닝 페이스 어떻게 조절하세요?",2025-06-05T03:30:00.000Z,2025-06-05T03:30:00.000Z
191,123e4567-e89b-12d3-a456-426614170059,60,16,"음악 들으면서 뛰시나요?",2025-06-05T03:45:00.000Z,2025-06-05T03:45:00.000Z
192,123e4567-e89b-12d3-a456-426614170073,74,16,"한강 러닝 코스 정말 좋죠!",2025-06-05T04:00:00.000Z,2025-06-05T04:00:00.000Z
193,123e4567-e89b-12d3-a456-426614170001,2,17,"러닝으로 스트레스 해소 최고죠!",2025-06-05T02:15:00.000Z,2025-06-05T02:15:00.000Z
194,123e4567-e89b-12d3-a456-426614170015,16,17,"상쾌한 하루 시작이네요",2025-06-05T02:30:00.000Z,2025-06-05T02:30:00.000Z
195,123e4567-e89b-12d3-a456-426614170029,30,17,"러닝 후 기분이 어떤가요?",2025-06-05T02:45:00.000Z,2025-06-05T02:45:00.000Z
196,123e4567-e89b-12d3-a456-426614170043,44,17,"저도 러닝 시작해보고 싶어요",2025-06-05T03:00:00.000Z,2025-06-05T03:00:00.000Z
197,123e4567-e89b-12d3-a456-426614170057,58,17,"러닝화 추천해주세요",2025-06-05T03:15:00.000Z,2025-06-05T03:15:00.000Z
198,123e4567-e89b-12d3-a456-426614170071,72,17,"몇 km 정도 뛰세요?",2025-06-05T03:30:00.000Z,2025-06-05T03:30:00.000Z
199,123e4567-e89b-12d3-a456-426614170085,86,17,"러닝 앱 뭐 쓰시나요?",2025-06-05T03:45:00.000Z,2025-06-05T03:45:00.000Z
200,123e4567-e89b-12d3-a456-426614170099,99,17,"무릎 보호는 어떻게 하세요?",2025-06-05T04:00:00.000Z,2025-06-05T04:00:00.000Z
201,123e4567-e89b-12d3-a456-426614170007,8,17,"스트레스 해소에 정말 좋죠",2025-06-05T04:15:00.000Z,2025-06-05T04:15:00.000Z
202,123e4567-e89b-12d3-a456-426614170021,22,17,"일주일에 몇 번 뛰세요?",2025-06-05T04:30:00.000Z,2025-06-05T04:30:00.000Z
203,123e4567-e89b-12d3-a456-426614170035,36,17,"러닝 후 스트레칭 루틴 있나요?",2025-06-05T04:45:00.000Z,2025-06-05T04:45:00.000Z
204,123e4567-e89b-12d3-a456-426614170049,50,17,"초보자도 매일 뛰어도 되나요?",2025-06-05T05:00:00.000Z,2025-06-05T05:00:00.000Z
205,123e4567-e89b-12d3-a456-426614170015,16,18,"크로스핏 정말 힘들어 보이네요!",2025-06-05T03:15:00.000Z,2025-06-05T03:15:00.000Z
206,123e4567-e89b-12d3-a456-426614170029,30,18,"전신 운동이라 효과가 좋을 것 같아요",2025-06-05T03:30:00.000Z,2025-06-05T03:30:00.000Z
207,123e4567-e89b-12d3-a456-426614170043,44,18,"저도 도전해보고 싶은데 겁나네요",2025-06-05T03:45:00.000Z,2025-06-05T03:45:00.000Z
208,123e4567-e89b-12d3-a456-426614170057,58,18,"근력이 어느정도 되어야 할 수 있나요?",2025-06-05T04:00:00.000Z,2025-06-05T04:00:00.000Z
209,123e4567-e89b-12d3-a456-426614170071,72,18,"부상 위험은 없나요?",2025-06-05T04:15:00.000Z,2025-06-05T04:15:00.000Z
210,123e4567-e89b-12d3-a456-426614170085,86,18,"얼마나 힘든지 궁금해요",2025-06-05T04:30:00.000Z,2025-06-05T04:30:00.000Z
211,123e4567-e89b-12d3-a456-426614170099,99,18,"크로스핏 장비 비싸지 않나요?",2025-06-05T04:45:00.000Z,2025-06-05T04:45:00.000Z
212,123e4567-e89b-12d3-a456-426614170007,8,18,"일주일에 몇 번 하세요?",2025-06-05T05:00:00.000Z,2025-06-05T05:00:00.000Z
213,123e4567-e89b-12d3-a456-426614170021,22,18,"다이어트 효과는 어떤가요?",2025-06-05T05:15:00.000Z,2025-06-05T05:15:00.000Z
214,123e4567-e89b-12d3-a456-426614170035,36,18,"강도 조절이 가능한가요?",2025-06-05T05:30:00.000Z,2025-06-05T05:30:00.000Z
215,123e4567-e89b-12d3-a456-426614170049,50,18,"운동 초보도 할 수 있나요?",2025-06-05T05:45:00.000Z,2025-06-05T05:45:00.000Z
216,123e4567-e89b-12d3-a456-426614170063,64,18,"월 회비 얼마 정도 하나요?",2025-06-05T06:00:00.000Z,2025-06-05T06:00:00.000Z
217,123e4567-e89b-12d3-a456-426614170001,2,19,"WOD가 뭐에요?",2025-06-05T04:15:00.000Z,2025-06-05T04:15:00.000Z
218,123e4567-e89b-12d3-a456-426614170014,15,19,"땀이 비 오듯 흘렸겠네요!",2025-06-05T04:30:00.000Z,2025-06-05T04:30:00.000Z
219,123e4567-e89b-12d3-a456-426614170028,29,19,"크로스핏 도전 멋져요!",2025-06-05T04:45:00.000Z,2025-06-05T04:45:00.000Z
220,123e4567-e89b-12d3-a456-426614170042,43,19,"오늘의 WOD 어떤 운동이었나요?",2025-06-05T05:00:00.000Z,2025-06-05T05:00:00.000Z
221,123e4567-e89b-12d3-a456-426614170056,57,19,"전신 운동이라 효과가 좋을 것 같아요",2025-06-05T05:15:00.000Z,2025-06-05T05:15:00.000Z
222,123e4567-e89b-12d3-a456-426614170070,71,19,"저도 도전해보고 싶은데 겁나네요",2025-06-05T05:30:00.000Z,2025-06-05T05:30:00.000Z
223,123e4567-e89b-12d3-a456-426614170084,85,19,"근력이 어느정도 되어야 할 수 있나요?",2025-06-05T05:45:00.000Z,2025-06-05T05:45:00.000Z
