"id","title","user_uuid","content","image_url","is_public","created_at","updated_at"
45,오운완,"123e4567-e89b-12d3-a456-426614170015",매일 턱걸이 하고 있는데 오늘따라 잘 안되네요.. 그래도 오늘 운동 인증했습니다.,"https://images.unsplash.com/photo-1540497077202-7c8a3999166f?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1574680096145-d05b474e2155?w=800&h=600&fit=crop",true,2025-05-26 18:55:07.469 +0900,2025-05-26 18:55:07.469 +0900
46,해수욕장에서 요가,"123e4567-e89b-12d3-a456-426614170075",파도소리 들으면서 힐링했어요 ㅎㅎ,"https://images.unsplash.com/photo-1575052814086-f385e2e2ad1b?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1545389336-cf090694435e?q=80&w=3667&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-26 18:55:07.469 +0900,2025-05-26 18:55:07.469 +0900
47,크로스핏 WOD 도전,"123e4567-e89b-12d3-a456-426614170096",오늘의 WOD(Workout of the Day)에 도전했습니다. 땀이 비 오듯!,"https://plus.unsplash.com/premium_photo-1664109999840-3f7e97489e53?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1639504031765-ca21aecb7252?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-26 18:55:07.469 +0900,2025-05-26 18:55:07.469 +0900
48,강아지 산책 꿀팁 공유,"123e4567-e89b-12d3-a456-426614170023",강아지 산책에는 역시 자전거가 제일 ㅋㅋ,"https://images.unsplash.com/photo-1632050592122-6b730e1ac63f?q=80&w=1843&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://plus.unsplash.com/premium_photo-1685207267343-1c8852b45575?w=800&h=600&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-26 18:55:07.469 +0900,2025-05-26 18:55:07.469 +0900
49,홈트레이닝 30일 도전 시작!,"123e4567-e89b-12d3-a456-426614170011",홈트레이닝 30일 도전을 시작했습니다. 집에서도 충분히 좋은 운동이 가능하다는 걸 보여드릴게요!,https://plus.unsplash.com/premium_photo-1671028547976-4b1e3300a350?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-25 18:55:07.469 +0900,2025-05-25 18:55:07.469 +0900
50,처음 헬스장 등록했습니다 !,"123e4567-e89b-12d3-a456-426614170075",새로 생긴 헬스장이라 그런지 깔꼼하네요 한 번 열심히 해보겠습니다. 🔥,https://images.unsplash.com/photo-1549060279-7e168fcee0c2?w=800&h=600&fit=crop,false,2025-05-25 18:55:07.469 +0900,2025-05-25 18:55:07.469 +0900
51,프로틴 맛 리뷰,"123e4567-e89b-12d3-a456-426614170096",새로 산 프로틴의 맛을 리뷰해봅니다. 이 맛은 정말 추천하고 싶어요!,"https://images.unsplash.com/photo-1693996045300-521e9d08cabc?q=80&w=2940&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://img.cjthemarket.com/images/file/product/490/20240411103339994.PNG?SF=webp&RS=550x550",true,2025-05-25 18:55:07.469 +0900,2025-05-25 18:55:07.469 +0900
53,웨이트 트레이닝 루틴 추천받아요,"123e4567-e89b-12d3-a456-426614170061",오늘은 하체 위주로 웨이트를 했습니다. 다들 어떤식으로 운동 루틴을 짜시나요?,"https://images.unsplash.com/photo-1574680096145-d05b474e2155?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1540497077202-7c8a3999166f?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1571731956672-f2b94d7dd0cb?w=800&h=600&fit=crop",true,2025-05-24 18:55:07.469 +0900,2025-05-24 18:55:07.469 +0900
54,크로스핏으로 전신운동,"123e4567-e89b-12d3-a456-426614170043",크로스핏으로 전신운동을 하니 몸이 개운해졌어요.,"https://plus.unsplash.com/premium_photo-1661576743827-7f4dc8713fd8?q=80&w=3987&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1601422407692-ec4eeec1d9b3?q=80&w=3850&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1632758243488-7e6f9173cfa1?q=80&w=3648&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-24 18:55:07.469 +0900,2025-05-24 18:55:07.469 +0900
55,크로스핏으로 전신운동,"123e4567-e89b-12d3-a456-426614170096",크로스핏으로 전신운동을 하니 몸이 개운해졌어요.,"https://images.unsplash.com/photo-1632758243488-7e6f9173cfa1?q=80&w=3648&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1639504031765-ca21aecb7252?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-24 18:55:07.469 +0900,2025-05-24 18:55:07.469 +0900
56,송파구체육문화회관 수영장 추천,"123e4567-e89b-12d3-a456-426614170037",송파구 체육문화회관 수영장 좋네요. 가격도 저렴하니 다들 한 번 가보세요!,"https://cdn.news.hidoc.co.kr/news/photo/201905/19279_45881_0658.jpg,https://plus.unsplash.com/premium_photo-1701030722594-2b8d0e5e356f?q=80&w=3235&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://www.esongpa.or.kr/common/image/facility/facility1_1.jpg",true,2025-05-24 18:55:07.469 +0900,2025-05-24 18:55:07.469 +0900
57,오클완 ㅋㅋ,"123e4567-e89b-12d3-a456-426614170040",오늘도 클라이밍 완료,"https://images.unsplash.com/photo-1520156557489-31c63271fcd4?q=80&w=3987&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1601224748193-d24f166b5c77?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1683009427041-d810728a7cb6?q=80&w=3623&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",false,2025-05-24 18:55:07.469 +0900,2025-05-24 18:55:07.469 +0900
58,트레드밀 기록 개개개갱신,"123e4567-e89b-12d3-a456-426614170064",시속 14로 1시간 뛰었어요 ㅋㅋ,"https://images.unsplash.com/photo-1648995361141-30676a75fd27?q=80&w=3988&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://plus.unsplash.com/premium_photo-1661595192663-71f7c5ae1b13?q=80&w=3871&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-24 18:55:07.469 +0900,2025-05-24 18:55:07.469 +0900
59,ㅇㅇㅇ,"123e4567-e89b-12d3-a456-426614170015",그립 새로 샀는데 참 좋네요. 역시 운동은 장비빨!,https://images.unsplash.com/photo-1571731956672-f2b94d7dd0cb?w=800&h=600&fit=crop,true,2025-05-23 18:55:07.469 +0900,2025-05-23 18:55:07.469 +0900
60,트레드밀 기록 갱신,"123e4567-e89b-12d3-a456-426614170064",트레드밀에서 최고 속도 기록을 갱신했습니다!,https://plus.unsplash.com/premium_photo-1661595192663-71f7c5ae1b13?q=80&w=3871&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-23 18:55:07.469 +0900,2025-05-23 18:55:07.469 +0900
61,홈트 인증샷 공유,"123e4567-e89b-12d3-a456-426614170085",매일 꾸준히 홈트하는 습관을 들이고 있어요.,"https://plus.unsplash.com/premium_photo-1671028547976-4b1e3300a350?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1571019613454-1cb2f99b2d8b?w=800&h=600&fit=crop",true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
62,웨이트 트레이닝 루틴 추천받아요,"123e4567-e89b-12d3-a456-426614170000",오늘은 하체 위주로 웨이트를 했습니다. 다들 어떤식으로 운동 루틴을 짜시나요?,https://images.unsplash.com/photo-1549060279-7e168fcee0c2?w=800&h=600&fit=crop,true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
63,웨이트 트레이닝 루틴 추천받아요,"123e4567-e89b-12d3-a456-426614170015",오늘은 하체 위주로 웨이트를 했습니다. 다들 어떤식으로 운동 루틴을 짜시나요?,https://images.unsplash.com/photo-1540497077202-7c8a3999166f?w=800&h=600&fit=crop,true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
64,처음 헬스장 등록했습니다 !,"123e4567-e89b-12d3-a456-426614170061",새로 생긴 헬스장이라 그런지 깔꼼하네요 한 번 열심히 해보겠습니다. 🔥,https://images.unsplash.com/photo-1540497077202-7c8a3999166f?w=800&h=600&fit=crop,true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
65,오운완,"123e4567-e89b-12d3-a456-426614170085",매일 턱걸이 하고 있는데 오늘따라 잘 안되네요.. 그래도 오늘 운동 인증했습니다.,"https://images.unsplash.com/photo-1540497077202-7c8a3999166f?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1605296867424-35fc25c9212a?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1574680096145-d05b474e2155?w=800&h=600&fit=crop",true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
66,프로틴 추천 부탁해요,"123e4567-e89b-12d3-a456-426614170096",여러분이 추천하는 프로틴이 궁금해요.,"https://d1cnx04b8cgzcv.cloudfront.net/media/products/products/4c368457b8934a07a35c0989ce82b268.jpg?width=720&quality=95,https://img.cjthemarket.com/images/file/product/490/20240411103339994.PNG?SF=webp&RS=550x550",false,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
67,프로틴 섭취 방법,"123e4567-e89b-12d3-a456-426614170096",프로틴을 효과적으로 섭취하는 방법을 공유합니다.,"https://img.cjthemarket.com/images/file/product/490/20240411103339994.PNG?SF=webp&RS=550x550,https://img.danawa.com/prod_img/500000/503/186/img/18186503_1.jpg?shrink=330:*&_v=20230706102541,https://asset.m-gs.kr/prod/1020075140/1/550",true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
68,제 롤모델은 조유리입니다.,"123e4567-e89b-12d3-a456-426614170050",조유리처럼 예쁜 몸매를 가지고 싶어요!,"https://plus.unsplash.com/premium_photo-1664475922946-d01445240652?q=80&w=3987&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1637651684506-07e16fcf7b06?q=80&w=3974&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
69,트레드밀 러닝 후기,"123e4567-e89b-12d3-a456-426614170064",트레드밀에서 러닝을 하니 날씨에 상관없이 운동할 수 있어 좋아요.,https://images.unsplash.com/photo-1648995361141-30676a75fd27?q=80&w=3988&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-22 18:55:07.469 +0900,2025-05-22 18:55:07.469 +0900
70,드디어....!!!!!!!!!!,"123e4567-e89b-12d3-a456-426614170030",드디어 손과 발이 만났습니다. 레전드 기록 달성 축하좀요,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?w=800&h=600&fit=crop,true,2025-05-21 18:55:07.469 +0900,2025-05-21 18:55:07.469 +0900
71,테니스 라켓 추천,"123e4567-e89b-12d3-a456-426614170055",새로 산 라켓이 정말 가볍고 좋아요.,https://images.unsplash.com/flagged/photo-1576972405668-2d020a01cbfa?q=80&w=3874&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-21 18:55:07.469 +0900,2025-05-21 18:55:07.469 +0900
89,오운완,"123e4567-e89b-12d3-a456-426614170000",매일 턱걸이 하고 있는데 오늘따라 잘 안되네요.. 그래도 오늘 운동 인증했습니다.,"https://images.unsplash.com/photo-1540497077202-7c8a3999166f?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1574680096145-d05b474e2155?w=800&h=600&fit=crop",true,2025-05-17 18:55:07.469 +0900,2025-05-17 18:55:07.469 +0900
72,오늘도 수영!!,"123e4567-e89b-12d3-a456-426614170037",오늘부터 배영들어갔습니다. 저의 성장기 많이 봐주세요,"https://plus.unsplash.com/premium_photo-1701030722617-25087a8fe287?q=80&w=2940&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://sitem.ssgcdn.com/98/07/12/item/1000575120798_i1_1200.jpg,https://www.esongpa.or.kr/common/image/facility/facility1_1.jpg",true,2025-05-21 18:55:07.469 +0900,2025-05-21 18:55:07.469 +0900
73,바디프로필 준비 하고 있습니다.,"123e4567-e89b-12d3-a456-426614170050",바디프로필을 위해 식단과 운동을 병행 중입니다... 힘든 과정이겠지만 결과가 좋았으면 좋겠어요 🥹,"https://m.asiailbo.co.kr/data/2023/21080200/20230808_131142_a6e3014.jpg,https://images.unsplash.com/photo-1637651684506-07e16fcf7b06?q=80&w=3974&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://plus.unsplash.com/premium_photo-1671632777292-7f28e9c97b47?q=80&w=3158&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-21 18:55:07.469 +0900,2025-05-21 18:55:07.469 +0900
74,오늘의 홈트 완료!,"123e4567-e89b-12d3-a456-426614170064",오늘 집에서 홈트로 땀을 쫙 뺐어요. 내일도 화이팅!,https://images.unsplash.com/photo-1734873477108-6837b02f2b9d?q=80&w=3468&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-20 18:55:07.469 +0900,2025-05-20 18:55:07.469 +0900
75,처음 헬스장 등록했습니다 !,"123e4567-e89b-12d3-a456-426614170015",새로 생긴 헬스장이라 그런지 깔꼼하네요 한 번 열심히 해보겠습니다. 🔥,"https://images.unsplash.com/photo-1549060279-7e168fcee0c2?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1571731956672-f2b94d7dd0cb?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1574680096145-d05b474e2155?w=800&h=600&fit=crop",true,2025-05-20 18:55:07.469 +0900,2025-05-20 18:55:07.469 +0900
76,크로스핏 팀워크 훈련,"123e4567-e89b-12d3-a456-426614170043",팀원들과 함께하는 크로스핏 훈련이 정말 재밌었습니다.,https://images.unsplash.com/photo-1639504031765-ca21aecb7252?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-20 18:55:07.469 +0900,2025-05-20 18:55:07.469 +0900
77,클라이밍 실력 향상,"123e4567-e89b-12d3-a456-426614170040",클라이밍 실력이 점점 늘고 있어요.,"https://plus.unsplash.com/premium_photo-1683380297191-dcb78d5712ee?q=80&w=3930&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1683009427041-d810728a7cb6?q=80&w=3623&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1601224748193-d24f166b5c77?w=800&h=600&fit=crop",true,2025-05-20 18:55:07.469 +0900,2025-05-20 18:55:07.469 +0900
78,홈트로 체력 기르기,"123e4567-e89b-12d3-a456-426614170085",홈트로 체력이 점점 좋아지는 게 느껴집니다.,https://plus.unsplash.com/premium_photo-1664476325264-f1dab37eaa7a?q=80&w=3871&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-19 18:55:07.469 +0900,2025-05-19 18:55:07.469 +0900
79,오운완,"123e4567-e89b-12d3-a456-426614170075",매일 턱걸이 하고 있는데 오늘따라 잘 안되네요.. 그래도 오늘 운동 인증했습니다.,https://images.unsplash.com/photo-1571731956672-f2b94d7dd0cb?w=800&h=600&fit=crop,true,2025-05-19 18:55:07.469 +0900,2025-05-19 18:55:07.469 +0900
80,자세 어떤가요?,"123e4567-e89b-12d3-a456-426614170030",오늘 이 자세 했다가 뼈소리가 뚜두둑 났습니다. 기분 좋네요.,"https://images.unsplash.com/photo-1552196563-55cd4e45efb3?q=80&w=3852&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1545205597-3d9d02c29597?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?w=800&h=600&fit=crop",true,2025-05-19 18:55:07.469 +0900,2025-05-19 18:55:07.469 +0900
81,편의점에서 파는 단백질 음료,"123e4567-e89b-12d3-a456-426614170096",더단백 초코맛이 진짜 초코음료처럼 완전 맛있어요!!,"https://images.unsplash.com/photo-1693996045300-521e9d08cabc?q=80&w=2940&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://d1cnx04b8cgzcv.cloudfront.net/media/products/products/4c368457b8934a07a35c0989ce82b268.jpg?width=720&quality=95",true,2025-05-19 18:55:07.469 +0900,2025-05-19 18:55:07.469 +0900
82,클라이밍 장비 리뷰,"123e4567-e89b-12d3-a456-426614170040",새로 산 클라이밍 장비가 정말 마음에 듭니다.,"https://plus.unsplash.com/premium_photo-1683380297191-dcb78d5712ee?q=80&w=3930&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1520156557489-31c63271fcd4?q=80&w=3987&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1683009427041-d810728a7cb6?q=80&w=3623&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-19 18:55:07.469 +0900,2025-05-19 18:55:07.469 +0900
83,처음 헬스장 등록했습니다 !,"123e4567-e89b-12d3-a456-426614170000",새로 생긴 헬스장이라 그런지 깔꼼하네요 한 번 열심히 해보겠습니다. 🔥,"https://images.unsplash.com/photo-1605296867424-35fc25c9212a?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1549060279-7e168fcee0c2?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1571731956672-f2b94d7dd0cb?w=800&h=600&fit=crop",true,2025-05-18 18:55:07.469 +0900,2025-05-18 18:55:07.469 +0900
84,아침 요가 (feat.등산),"123e4567-e89b-12d3-a456-426614170075",조금 위험해보이지만 저는 스릴을 즐겨요. 한 번씩 이렇게 정상에서 해보는 것도 좋은 것 같아요. 어때요?,https://images.unsplash.com/photo-1545389336-cf090694435e?q=80&w=3667&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-18 18:55:07.469 +0900,2025-05-18 18:55:07.469 +0900
85,자세 어떤가요?,"123e4567-e89b-12d3-a456-426614170075",오늘 이 자세 했다가 뼈소리가 뚜두둑 났습니다. 기분 좋네요.,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?w=800&h=600&fit=crop,true,2025-05-18 18:55:07.469 +0900,2025-05-18 18:55:07.469 +0900
86,새벽 러닝 인증샷 🏃‍♂️,"123e4567-e89b-12d3-a456-426614170075",새벽 6시 한강 러닝 완료! 맑은 공기와 함께 하루를 상쾌하게 시작했어요. 🌅,https://images.unsplash.com/photo-1712634047253-e292abdff553?q=80&w=3089&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,false,2025-05-18 18:55:07.469 +0900,2025-05-18 18:55:07.469 +0900
87,나이가 좀 있으면 여전히 스트레칭은 필수에요,"123e4567-e89b-12d3-a456-426614170085",다들 꼭 스트레칭 하고 삽시다. 특히 요즘 거북목과 라운드숄더 예방에 스트레칭은 필수랍니다,"https://plus.unsplash.com/premium_photo-1682434735853-4c385a795f87?w=800&h=600&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1597460605033-6b2302cd79d8?q=80&w=3840&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1607914660217-754fdd90041d?w=800&h=600&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",false,2025-05-18 18:55:07.469 +0900,2025-05-18 18:55:07.469 +0900
88,라이딩 후기,"123e4567-e89b-12d3-a456-426614170023",라이딩 동호회 말고 오늘은 혼자서 라이딩 해봤어요.,"https://images.unsplash.com/photo-1598371391798-5a4a7e8b1393?q=80&w=3221&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://plus.unsplash.com/premium_photo-1683442814148-78aa260ac18e?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://plus.unsplash.com/premium_photo-1661964220280-d640498f9556?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-18 18:55:07.469 +0900,2025-05-18 18:55:07.469 +0900
90,러닝으로 상쾌한 하루,"123e4567-e89b-12d3-a456-426614170075",러닝으로 스트레스를 날려버렸습니다.,"https://images.unsplash.com/photo-1552674605-db6ffd4facb5?w=800&h=600&fit=crop,https://images.unsplash.com/photo-1712634047253-e292abdff553?q=80&w=3089&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-17 18:55:07.469 +0900,2025-05-17 18:55:07.469 +0900
91,배드민턴 대회 준비중,"123e4567-e89b-12d3-a456-426614170058",배드민턴 대회를 준비하며 매일 연습하고 있어요. 열심히 해서 좋은 결과 얻고 싶습니다!,"https://images.unsplash.com/photo-1720515226352-b0b1dec6813b?q=80&w=3987&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://images.unsplash.com/photo-1687597778602-624a9438fe0b?q=80&w=3456&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-17 18:55:07.469 +0900,2025-05-17 18:55:07.469 +0900
92,테니스 동호회 모임,"123e4567-e89b-12d3-a456-426614170055",테니스 동호회 정기 모임에 참석했습니다. 실력도 늘고 좋은 사람들도 만나고!,https://images.unsplash.com/photo-1595435742656-5272d0b3fa82?q=80&w=3928&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-17 18:55:07.469 +0900,2025-05-17 18:55:07.469 +0900
93,집에서 하는 전신운동,"123e4567-e89b-12d3-a456-426614170064",간단한 동작으로도 충분히 운동 효과를 볼 수 있네요.,"https://images.unsplash.com/photo-1734873477108-6837b02f2b9d?q=80&w=3468&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://plus.unsplash.com/premium_photo-1671028547976-4b1e3300a350?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,https://plus.unsplash.com/premium_photo-1664476325264-f1dab37eaa7a?q=80&w=3871&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D",true,2025-05-16 18:55:07.469 +0900,2025-05-16 18:55:07.469 +0900
94,오늘의 홈트 완료!,"123e4567-e89b-12d3-a456-426614170075",오늘 집에서 홈트로 땀을 쫙 뺐어요. 내일도 화이팅!,https://plus.unsplash.com/premium_photo-1664300607508-f8fce5d434b4?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,true,2025-05-16 18:55:07.469 +0900,2025-05-16 18:55:07.469 +0900
